page,strip,panel,panel_area,text_area
1127,0,1,48772,16947
1127,0,2,25098,3043
1127,1,0,25060,4794
1127,1,1,24523,4908
1127,1,2,24702,4731
1127,1,3,25418,4338
1127,2,0,33099,2648
1127,2,1,32391,13167
1127,2,2,32912,5306
1128,0,0,90738,2983
1128,0,1,162350,20693
1128,0,2,162306,20724
1129,0,0,24881,6023
1129,0,1,24702,1562
1129,0,2,24208,2720
1129,0,3,25276,4764
1129,1,0,24742,0
1129,1,1,48772,8815
1129,1,2,25098,8287
1129,2,0,25098,2818
1129,2,1,49306,2487
1129,2,2,25098,1836
1130,0,0,25060,5505
1130,0,1,24523,0
1130,0,2,50120,5179
1130,1,0,33840,2935
1130,1,1,33120,4102
1130,1,2,33473,650
1130,2,0,25098,3770
1130,2,1,24523,4074
1130,2,2,24523,4361
1130,2,3,24920,2554
1131,0,0,106920,9109
1131,0,1,16641,1240
1131,0,2,58953,8948
1131,0,3,41664,392
1131,0,4,67890,4901
1132,0,0,25380,2958
1132,0,1,75780,996
1132,1,0,25239,3893
1132,1,1,24344,3063
1132,1,2,50120,6644
1132,2,0,24742,4939
1132,2,1,24386,2272
1132,2,2,24881,1597
1132,2,3,24920,3840
1133,0,0,49306,2211
1133,0,1,49840,5626
1133,1,0,16732,1046
1133,1,1,16376,2208
1133,1,2,16110,2476
1133,1,3,16110,2040
1133,1,4,16198,1866
1133,1,5,16732,6116
1133,2,0,33286,2660
1133,2,1,32396,1183
1133,2,2,33099,4091
1134,0,0,253044,27468
1135,0,0,24702,3912
1135,0,1,24165,6495
1135,0,2,24344,4245
1135,0,3,25239,5996
1135,1,0,24881,5861
1135,1,1,48867,14420
1135,1,2,25239,2826
1135,2,0,24920,5159
1135,2,1,31150,7360
1135,2,2,42186,5489
1136,0,0,24523,6190
1136,0,1,25239,6033
1136,0,2,49662,13248
1136,1,0,25239,3497
1136,1,1,24702,1133
1136,1,2,24523,1390
1136,1,3,25239,1443
1136,2,0,24957,7919
1136,2,1,48321,11440
1136,2,2,25311,7738
1137,0,0,54315,6714
1137,0,1,53808,6292
1137,0,2,17632,0
1137,0,3,17667,0
1137,0,4,86870,6085
1137,0,5,74970,3061
1138,0,0,25098,6199
1138,0,1,24208,7211
1138,0,2,49840,7752
1138,1,0,25200,5642
1138,1,1,24480,6784
1138,1,2,24660,1749
1138,1,3,25560,3196
1138,2,0,24603,5233
1138,2,1,24249,5690
1138,2,2,23895,784
1138,2,3,24780,4162
1139,0,0,24300,5155
1139,0,1,25239,2743
1139,0,2,25239,4081
1139,0,3,24344,6620
1139,1,0,33660,8442
1139,1,1,33120,7969
1139,1,2,33840,8887
1139,2,0,24780,4581
1139,2,1,48498,12752
1139,2,2,24780,4104
1140,0,0,21754,1819
1140,0,1,21316,4462
1140,0,2,21170,1616
1140,0,3,21600,1395
1140,0,4,21756,4243
1140,0,5,21462,1543
1140,0,6,21462,3236
1140,0,7,21754,2883
1140,0,8,75096,10035
1141,0,0,33304,6402
1141,0,1,33847,1368
1141,0,2,33480,2721
1141,1,0,24881,7606
1141,1,1,48867,13064
1141,1,2,25418,2865
1141,2,0,49306,11775
1141,2,1,49306,14065
1142,0,0,25060,3966
1142,0,1,24165,9879
1142,0,2,24702,3840
1142,0,3,25239,4207
1142,1,0,25200,5651
1142,1,1,48960,11972
1142,1,2,25560,4685
1142,2,0,25239,9771
1142,2,1,48688,13131
1142,2,2,25454,4857
1143,0,0,253896,25920
1144,0,0,25239,444
1144,0,1,24840,6466
1144,0,2,49762,12043
1144,1,0,25239,2865
1144,1,1,48688,18624
1144,1,2,25098,6852
1144,2,0,49306,8117
1144,2,1,24344,611
1144,2,2,25098,2929
1145,0,0,24881,4610
1145,0,1,24344,4928
1145,0,2,22912,9662
1145,0,3,25098,2819
1145,1,0,24881,5497
1145,1,1,48867,9974
1145,1,2,25454,11679
1145,2,0,21771,1800
1145,2,1,26373,4839
1145,2,2,49914,6853
1146,0,0,30975,7782
1146,0,1,15435,0
1146,0,2,15645,0
1146,0,3,15392,0
1146,0,4,30555,0
1146,0,5,15645,0
1146,0,6,15244,0
1146,0,7,12688,0
1146,0,8,16744,0
1146,0,9,15392,0
1146,0,10,15408,210
1146,0,11,15768,1783
1146,0,12,31968,2932
1147,0,0,25020,2523
1147,0,1,74880,12822
1147,1,0,24881,5850
1147,1,1,24702,6009
1147,1,2,23852,8284
1147,1,3,25098,4424
1147,2,0,24386,6118
1147,2,1,25098,4257
1147,2,2,24030,7684
1147,2,3,24957,4683
1148,0,0,32930,4546
1148,0,1,32757,8286
1148,0,2,33464,4242
1148,1,0,25060,650
1148,1,1,24660,7744
1148,1,2,25020,0
1148,1,3,25380,1917
1148,2,0,24564,2511
1148,2,1,24564,7011
1148,2,2,24702,5658
1148,2,3,25098,3935
1149,0,0,256542,45552
1150,0,0,25239,465
1150,0,1,24702,0
1150,0,2,24523,0
1150,0,3,25418,2966
1150,1,0,25380,4690
1150,1,1,48960,7552
1150,1,2,25560,2762
1150,2,0,24780,2033
1150,2,1,24249,8414
1150,2,2,24249,3790
1150,2,3,24780,4751
1151,0,0,24920,1469
1151,0,1,24564,3635
1151,0,2,24523,7908
1151,0,3,25239,5393
1151,1,0,25020,432
1151,1,1,24660,5627
1151,1,2,24702,0
1151,1,3,25060,5967
1151,2,0,100419,12631
1152,0,0,96354,18744
1152,0,1,81810,9709
1152,0,2,35264,2234
1152,0,3,23868,0
1152,0,4,69974,2641
1153,0,0,25200,0
1153,0,1,49320,3168
1153,0,2,25239,3912
1153,1,0,33847,5023
1153,1,1,33304,4080
1153,1,2,33840,4395
1153,2,0,33286,0
1153,2,1,32752,8568
1153,2,2,33108,2913
1154,0,0,25239,0
1154,0,1,49046,5829
1154,0,2,25239,3393
1154,1,0,25776,1924
1154,1,1,20406,5205
1154,1,2,26671,3033
1154,1,3,25418,2687
1154,2,0,48950,4632
1154,2,1,24386,3706
1154,2,2,25311,3476
1155,0,0,251856,8034
1156,0,0,24742,5816
1156,0,1,24523,4824
1156,0,2,24702,2709
1156,0,3,25060,1527
1156,1,0,99858,4664
1156,2,0,25134,1442
1156,2,1,24386,0
1156,2,2,24564,0
1156,2,3,24742,1474
1157,0,0,100620,6309
1157,1,0,25020,3954
1157,1,1,24840,2809
1157,1,2,24344,0
1157,1,3,25239,416
1157,2,0,32736,2336
1157,2,1,32384,3556
1157,2,2,32912,5580
1158,0,0,101745,10896
1158,0,1,245916,28817
1159,0,0,100980,2977
1159,1,0,25418,3480
1159,1,1,75359,2707
1159,2,0,32752,4760
1159,2,1,33464,2578
1159,2,2,33099,3123
1160,0,0,25380,0
1160,0,1,48960,13513
1160,0,2,25560,2417
1160,1,0,25239,4975
1160,1,1,48688,24289
1160,1,2,25418,5056
1160,2,0,100956,1874
1161,0,0,158924,27998
1161,1,0,19530,2370
1161,1,1,19065,4046
1161,1,2,53320,2665
1162,0,0,25200,5278
1162,0,1,21358,7539
1162,0,2,24840,6449
1162,0,3,25200,3318
1162,1,0,25380,0
1162,1,1,21600,9184
1162,1,2,24797,4226
1162,1,3,25340,2528
1162,2,0,25098,0
1162,2,1,48867,0
1162,2,2,25060,468
1163,0,0,49860,0
1163,0,1,24840,2923
1163,0,2,25380,2562
1163,1,0,24840,3197
1163,1,1,49140,13222
1163,1,2,25380,6246
1163,2,0,99680,4666
1164,0,0,250495,26228
1165,0,0,25060,7986
1165,0,1,24523,7804
1165,0,2,24702,0
1165,0,3,25060,3541
1165,1,0,34398,0
1165,1,1,66976,5117
1165,2,0,101340,5164
1166,0,0,25380,3300
1166,0,1,24660,390
1166,0,2,24660,11648
1166,0,3,25060,4183
1166,1,0,33300,2057
1166,1,1,31860,6227
1166,1,2,33652,4316
1166,2,0,24920,1894
1166,2,1,24702,5139
1166,2,2,50120,2912
1167,0,0,157344,11153
1167,1,0,51997,3259
1167,1,1,14344,0
1167,1,2,29970,1622
1168,0,0,20160,0
1168,0,1,53640,0
1168,0,2,25380,6956
1168,1,0,25060,432
1168,1,1,24523,0
1168,1,2,22680,2561
1168,1,3,25560,7765
1168,2,0,24742,2545
1168,2,1,23852,8450
1168,2,2,24426,8750
1168,2,3,24957,6612
1169,0,0,25239,4148
1169,0,1,24523,4341
1169,0,2,24564,6446
1169,0,3,25098,2940
1169,1,0,24881,3957
1169,1,1,24523,936
1169,1,2,24702,5508
1169,1,3,25418,2579
1169,2,0,24603,6617
1169,2,1,24426,5890
1169,2,2,24426,11375
1169,2,3,25134,1551
1170,0,0,23540,7951
1170,0,1,12412,2064
1170,0,2,27392,0
1170,0,3,124950,144
1170,0,4,31482,0
1170,0,5,31376,2466
1171,0,0,25020,3119
1171,0,1,49140,3236
1171,0,2,25200,6353
1171,1,0,24920,1401
1171,1,1,48594,8260
1171,1,2,25098,3341
1171,2,0,33286,5143
1171,2,1,32930,9620
1171,2,2,33108,5911
1172,0,0,33480,5798
1172,0,1,33120,8415
1172,0,2,33480,5768
1172,1,0,33294,4187
1172,1,1,32936,12398
1172,1,2,33473,2925
1172,2,0,24957,0
1172,2,1,48321,6975
1172,2,2,24957,5349
1173,0,0,12928,3019
1173,0,1,15744,5361
1173,0,2,46736,9843
1173,0,3,18963,3577
1173,0,4,20124,5066
1173,0,5,15738,2992
1173,0,6,19456,2735
1173,0,7,16600,4273
1173,0,8,42828,3233
1173,0,9,20460,5015
1173,0,10,15510,892
1174,0,0,33652,1860
1174,0,1,33115,6426
1174,0,2,33473,8276
1174,1,0,100598,4816
1174,2,0,24288,3094
1174,2,1,24288,808
1174,2,2,49456,11317
1175,0,0,24840,0
1175,0,1,24840,7452
1175,0,2,23270,1746
1175,0,3,25239,4457
1175,1,0,24920,4335
1175,1,1,24386,7278
1175,1,2,24386,1726
1175,1,3,24920,1730
1175,2,0,24464,2266
1175,2,1,24112,4062
1175,2,2,24112,3421
1175,2,3,24640,3791
1176,0,0,195755,52721
1176,1,0,14308,504
1176,1,1,14355,580
1176,1,2,14553,105
1176,1,3,15048,2319
1177,0,0,100240,3190
1177,1,0,33473,8583
1177,1,1,32757,0
1177,1,2,33473,0
1177,2,0,32757,8429
1177,2,1,33099,3891
1177,2,2,33464,3642
1178,0,0,25060,0
1178,0,1,24702,2160
1178,0,2,24840,0
1178,0,3,25380,1993
1178,1,0,25200,3676
1178,1,1,49140,5044
1178,1,2,25418,5479
1178,2,0,24780,0
1178,2,1,24386,0
1178,2,2,49737,3400
1179,0,0,53200,6894
1179,0,1,14140,0
1179,0,2,15540,2884
1179,0,3,19159,0
1179,0,4,51646,0
1179,0,5,99900,16834
1179,0,6,60750,3897
1179,0,7,56970,3815
1180,0,0,24881,2033
1180,0,1,24881,9892
1180,0,2,24523,3806
1180,0,3,25060,3649
1180,1,0,33294,7507
1180,1,1,32578,10442
1180,1,2,33294,8857
1180,2,0,32922,4318
1180,2,1,32568,7001
1180,2,2,32922,6518
1181,0,0,24881,1289
1181,0,1,24523,4057
1181,0,2,24523,6196
1181,0,3,25060,2774
1181,1,0,25200,3267
1181,1,1,49140,14510
1181,1,2,25418,3074
1181,2,0,24112,4488
1181,2,1,24112,0
1181,2,2,24675,3585
1181,2,3,24150,2086
1182,0,0,50978,10590
1182,0,1,16614,3265
1182,0,2,16240,3001
1182,0,3,16380,1117
1182,0,4,16638,5811
1182,0,5,16800,804
1182,0,6,16380,2054
1182,0,7,16240,4647
1182,0,8,16638,0
1182,0,9,16638,400
1182,0,10,16920,0
1182,0,11,16638,3302
1182,0,12,16356,2897
1183,0,0,23530,510
1183,0,1,24840,2854
1183,0,2,25418,4852
1183,0,3,25200,5309
1183,1,0,24934,3078
1183,1,1,24978,5286
1183,1,2,25560,6334
1183,1,3,25159,3721
1183,2,0,24702,1723
1183,2,1,49840,2232
1183,2,2,24742,3516
1184,0,0,25060,0
1184,0,1,24523,4815
1184,0,2,24208,4442
1184,0,3,25098,5581
1184,1,0,24881,4582
1184,1,1,24881,6489
1184,1,2,24523,3908
1184,1,3,25239,5219
1184,2,0,24564,5942
1184,2,1,24523,6352
1184,2,2,24208,3342
1184,2,3,24920,4605
1185,0,0,66394,4314
1185,0,1,64750,4362
1185,0,2,30100,8998
1185,1,0,102920,2403
1185,1,1,70928,1046
1185,1,2,33480,2617
1186,0,0,24840,5579
1186,0,1,24702,7241
1186,0,2,25098,4084
1186,0,3,24881,4272
1186,1,0,74464,17016
1186,1,1,25060,4104
1186,2,0,24920,6773
1186,2,1,48594,12959
1186,2,2,24957,3801
1187,0,0,25200,5967
1187,0,1,24480,4460
1187,0,2,24480,6787
1187,0,3,25060,5184
1187,1,0,25060,6014
1187,1,1,21480,6543
1187,1,2,26850,7509
1187,1,3,25239,10161
1187,2,0,24780,6138
1187,2,1,24208,5374
1187,2,2,24386,3423
1187,2,3,24780,5474
1188,0,0,63261,10955
1188,0,1,30885,4433
1188,0,2,31800,5722
1188,1,0,31164,6030
1188,1,1,31164,4922
1188,1,2,30740,6162
1188,1,3,31800,8028
1189,0,0,31862,3020
1189,0,1,33286,2061
1189,0,2,33286,6485
1189,1,0,25380,2472
1189,1,1,24660,3909
1189,1,2,50760,1677
1189,2,0,24426,3500
1189,2,1,48772,11319
1189,2,2,25098,8360
1190,0,0,24920,5356
1190,0,1,24208,8766
1190,0,2,24564,1070
1190,0,3,25098,2438
1190,1,0,48960,0
1190,1,1,25740,3641
1190,1,2,25418,4173
1190,2,0,33088,5192
1190,2,1,31152,9461
1190,2,2,32912,4967
1191,0,0,252280,33747
1192,0,0,33480,2791
1192,0,1,30600,1609
1192,0,2,33660,3910
1192,1,0,25200,5672
1192,1,1,24435,6391
1192,1,2,24978,5509
1192,1,3,25521,7768
1192,2,0,72624,8263
1192,2,1,26344,2365
1193,0,0,33108,3239
1193,0,1,32574,2554
1193,0,2,33108,4417
1193,1,0,24920,0
1193,1,1,48594,5098
1193,1,2,24742,4219
1193,2,0,24780,3100
1193,2,1,24603,1453
1193,2,2,24249,4510
1193,2,3,24957,3549
1194,0,0,96040,9258
1194,0,1,49000,3522
1194,1,0,107100,2412
1195,0,0,25060,3983
1195,0,1,49413,15371
1195,0,2,25883,6232
1195,1,0,25380,1806
1195,1,1,24978,1978
1195,1,2,24934,2352
1195,1,3,25844,2532
1195,2,0,24920,3996
1195,2,1,49128,12095
1195,2,2,25098,3985
1196,0,0,33300,6495
1196,0,1,33652,6826
1196,0,2,33294,2330
1196,1,0,101903,1831
1196,2,0,49404,8239
1196,2,1,50120,2741
1197,0,0,254065,39163
1198,0,0,25020,3591
1198,0,1,24660,0
1198,0,2,24480,4113
1198,0,3,25740,1136
1198,1,0,33306,0
1198,1,1,34028,4180
1198,1,2,34028,1560
1198,2,0,25020,0
1198,2,1,24840,0
1198,2,2,24660,3503
1198,2,3,25239,4526
1199,0,0,100956,6221
1199,1,0,25200,7300
1199,1,1,24978,8124
1199,1,2,24797,3540
1199,1,3,25200,0
1199,2,0,24920,2472
1199,2,1,24523,6171
1199,2,2,24702,4169
1199,2,3,25418,4351
1200,0,0,15660,3471
1200,0,1,15660,3869
1200,0,2,16200,4248
1200,0,3,15836,2523
1200,0,4,15984,5053
1200,0,5,16539,813
1200,0,6,16428,3966
1200,0,7,16095,3653
1200,0,8,27853,0
1200,0,9,37195,8129
1200,0,10,36980,6643
1201,0,0,25340,4921
1201,0,1,50232,13951
1201,0,2,25340,5152
1201,1,0,34034,11047
1201,1,1,33672,6178
1201,1,2,34034,5460
1201,2,0,33473,3398
1201,2,1,32580,1815
1201,2,2,33652,3571
1202,0,0,33660,3128
1202,0,1,66780,15940
1202,1,0,74340,6383
1202,1,1,25560,4197
1202,2,0,100777,1896
1203,0,0,253470,12863
1204,0,0,24840,6516
1204,0,1,49500,15101
1204,0,2,25200,3721
1204,1,0,33847,4135
1204,1,1,67332,3205
1204,2,0,33652,1707
1204,2,1,32220,6319
1204,2,2,33108,6097
1205,0,0,34028,1545
1205,0,1,33304,2687
1205,0,2,33847,3119
1205,1,0,49413,13433
1205,1,1,25560,0
1205,1,2,25560,1638
1205,2,0,33473,0
1205,2,1,66767,4105
1206,0,0,162657,35074
1206,0,1,39897,8953
1206,0,2,74970,13174
1206,1,0,35760,1246
1207,0,0,24702,0
1207,0,1,24702,0
1207,0,2,24344,0
1207,0,3,25060,6255
1207,1,0,25662,0
1207,1,1,25116,0
1207,1,2,25437,1576
1207,1,3,25844,5851
1207,2,0,66038,0
1207,2,1,33286,1950
1208,0,0,25340,4934
1208,0,1,76020,1508
1208,1,0,100980,11228
1208,2,0,25560,0
1208,2,1,24660,0
1208,2,2,24523,0
1208,2,3,25239,3604
1209,0,0,253470,31196
1209,0,1,88200,10713
1209,0,2,107280,10288
1209,0,3,35910,7758
1210,0,0,66970,2057
1210,0,1,33847,4997
1210,1,0,25340,4485
1210,1,1,28779,7073
1210,1,2,18900,5069
1210,1,3,25200,8547
1210,2,0,24920,2432
1210,2,1,24564,6045
1210,2,2,24208,5971
1210,2,3,25134,0
1211,0,0,25159,4665
1211,0,1,25521,5440
1211,0,2,25340,2871
1211,0,3,24978,4110
1211,1,0,49680,4629
1211,1,1,24660,1834
1211,1,2,25740,6165
1211,2,0,25098,1963
1211,2,1,24386,10809
1211,2,2,24386,1514
1211,2,3,25098,3874
1212,0,0,22052,8095
1212,1,0,51340,238
1212,1,1,12600,0
1212,1,2,12450,0
1212,1,3,12450,4320
1212,1,4,92100,9826
1212,1,5,67500,9897
1212,1,6,45000,238
1212,1,7,89337,3871
1213,0,0,25560,4276
1213,0,1,49413,7504
1213,0,2,25560,6196
1213,1,0,25200,4944
1213,1,1,24797,3317
1213,1,2,24797,2531
1213,1,3,25702,1213
1213,2,0,25060,1964
1213,2,1,24523,10589
1213,2,2,24564,3112
1213,2,3,25098,2305
1214,0,0,30251,5890
1214,0,1,35640,4100
1214,0,2,33660,1874
1214,1,0,33660,3671
1214,1,1,32940,5141
1214,1,2,33840,3420
1214,2,0,19869,3591
1214,2,1,45645,4933
1214,2,2,33473,4833
1215,0,0,171360,39979
1215,0,1,69615,17014
1215,1,0,59472,3504
1215,1,1,25200,2705
1216,0,0,25418,4021
1216,0,1,24840,0
1216,0,2,24660,0
1216,0,3,25380,2466
1216,1,0,34216,3464
1216,1,1,33670,11397
1216,1,2,34209,5153
1216,2,0,25060,2459
1216,2,1,24523,3217
1216,2,2,24208,1794
1216,2,3,25098,2835
1217,0,0,25276,6490
1217,0,1,48416,18218
1217,0,2,24920,5488
1217,1,0,33660,4644
1217,1,1,30408,4258
1217,1,2,34020,3846
1217,2,0,71460,8034
1217,2,1,28800,1364
1218,0,0,254492,42732
1219,0,0,41170,9546
1219,0,1,33652,4169
1219,0,2,25098,5883
1219,1,0,24881,2193
1219,1,1,24523,8297
1219,1,2,24702,8682
1219,1,3,23270,2175
1219,2,0,25098,3207
1219,2,1,24564,7949
1219,2,2,24344,9964
1219,2,3,25060,7440
1220,0,0,32580,5378
1220,0,1,33473,2651
1220,0,2,33115,4406
1220,1,0,33666,2725
1220,1,1,67332,7198
1220,2,0,33660,3000
1220,2,1,66600,3941
1221,0,0,254492,25758
1222,0,0,19153,0
1222,0,1,19511,0
1222,0,2,19332,0
1222,0,3,19511,0
1222,0,4,21659,3531
1222,1,0,25662,5952
1222,1,1,50050,15563
1222,1,2,25480,3269
1222,2,0,33453,3309
1222,2,1,32391,3994
1222,2,2,33276,1172
1223,0,0,25560,4890
1223,0,1,49320,7194
1223,0,2,25380,2484
1223,1,0,25418,2572
1223,1,1,24702,8605
1223,1,2,49662,2186
1223,2,0,33473,3517
1223,2,1,31683,5965
1223,2,2,33652,5823
1224,0,0,252875,20452
1225,0,0,25239,1882
1225,0,1,24702,3440
1225,0,2,49762,3144
1225,1,0,24840,1732
1225,1,1,49594,2496
1225,1,2,25521,2409
1225,2,0,24386,0
1225,2,1,48950,0
1225,2,2,24780,4339
1226,0,0,34028,2398
1226,0,1,67151,6391
1226,1,0,25380,0
1226,1,1,24660,0
1226,1,2,24840,0
1226,1,3,25380,1650
1226,2,0,24920,4007
1226,2,1,24564,2784
1226,2,2,49840,1873
1227,0,0,254065,21563
1227,0,1,77945,15177
1228,0,0,25340,788
1228,0,1,24978,0
1228,0,2,24797,2604
1228,0,3,25521,0
1228,1,0,25200,6832
1228,1,1,24840,6288
1228,1,2,24702,5690
1228,1,3,25239,7011
1228,2,0,25134,5119
1228,2,1,48772,14542
1228,2,2,24920,3301
1229,0,0,25418,4691
1229,0,1,24344,6103
1229,0,2,50120,9883
1229,1,0,25239,5637
1229,1,1,24881,10771
1229,1,2,24702,10241
1229,1,3,25060,8822
1229,2,0,24957,4228
1229,2,1,24742,7883
1229,2,2,24742,2853
1229,2,3,24920,2320
1230,0,0,16350,570
1230,0,1,15914,4064
1230,0,2,15914,3141
1230,0,3,16350,0
1230,0,4,15900,0
1230,0,5,15370,0
1230,0,6,31098,0
1230,0,7,31950,416
1230,0,8,30952,0
1230,0,9,15750,0
1230,0,10,15330,0
1230,0,11,16092,310
1230,0,12,15950,0
1230,0,13,15805,3450
1230,0,14,16459,3072
1231,0,0,34028,3915
1231,0,1,33485,8117
1231,0,2,31320,4701
1231,1,0,25740,8559
1231,1,1,24660,9164
1231,1,2,24660,5792
1231,1,3,25380,6313
1231,2,0,49046,13822
1231,2,1,25239,4244
1231,2,2,25098,4798
1232,0,0,25380,3280
1232,0,1,25020,4954
1232,0,2,24660,4015
1232,0,3,25239,6195
1232,1,0,25239,4433
1232,1,1,24702,5662
1232,1,2,24881,4932
1232,1,3,25418,6459
1232,2,0,25239,4655
1232,2,1,24702,5334
1232,2,2,24881,5165
1232,2,3,25239,7578
1233,0,0,31588,0
1233,0,1,31164,0
1233,0,2,31030,0
1233,0,3,31737,0
1233,1,0,31376,0
1233,1,1,31311,1056
1233,1,2,30885,1092
1233,1,3,31737,4037
1234,0,0,25200,3099
1234,0,1,24840,2694
1234,0,2,24702,1158
1234,0,3,25239,7583
1234,1,0,25380,7124
1234,1,1,24300,9698
1234,1,2,24702,8615
1234,1,3,25060,4536
1234,2,0,25239,2773
1234,2,1,24523,4612
1234,2,2,24881,3122
1234,2,3,25239,7133
1235,0,0,33840,3386
1235,0,1,33300,0
1235,0,2,33660,2867
1235,1,0,25380,2988
1235,1,1,27540,3630
1235,1,2,20585,1972
1235,1,3,25060,3763
1235,2,0,25418,3594
1235,2,1,24881,2034
1235,2,2,50478,4103
1236,0,0,253044,22133
1237,0,0,32220,2483
1237,0,1,33480,3722
1237,0,2,33652,3776
1237,1,0,28028,10171
1237,1,1,21112,4667
1237,1,2,25662,4337
1237,1,3,25521,7032
1237,2,0,25276,598
1237,2,1,24208,832
1237,2,2,24564,5106
1237,2,3,25098,2384
1238,0,0,25239,1541
1238,0,1,49762,2499
1238,0,2,25060,6187
1238,1,0,24881,2912
1238,1,1,24702,2989
1238,1,2,24702,3099
1238,1,3,25098,873
1238,2,0,73569,468
1238,2,1,25418,5832
1239,0,0,19503,3436
1239,0,1,19700,3877
1239,0,2,19208,899
1239,0,3,19600,8835
1239,0,4,19110,4569
1239,0,5,19110,4042
1239,1,0,19109,6448
1239,1,1,19404,5125
1239,1,2,19206,6507
1239,1,3,19602,4532
1239,1,4,19306,7191
1239,1,5,19306,3399
1240,0,0,101541,3376
1240,1,0,33473,6407
1240,1,1,32578,3845
1240,1,2,33652,3843
1240,2,0,65860,9703
1240,2,1,33108,4915
1241,0,0,33473,3396
1241,0,1,66946,16434
1241,1,0,34028,7184
1241,1,1,32942,5059
1241,1,2,33840,7233
1241,2,0,25060,3225
1241,2,1,24702,2329
1241,2,2,23270,572
1241,2,3,25776,1594
1242,0,0,255088,14259
1243,0,0,49594,17282
1243,0,1,25380,6133
1243,0,2,25020,5351
1243,1,0,49686,11343
1243,1,1,25521,6014
1243,1,2,25340,2588
1243,2,0,21780,9785
1243,2,1,24702,5388
1243,2,2,24881,7339
1243,2,3,24881,3910
1244,0,0,25060,2625
1244,0,1,24300,7598
1244,0,2,24702,3598
1244,0,3,25060,5552
1244,1,0,25239,0
1244,1,1,23400,7584
1244,1,2,24660,5628
1244,1,3,25560,3273
1244,2,0,24920,3256
1244,2,1,74938,2878
1245,0,0,253470,7605
1246,0,0,33660,4613
1246,0,1,33485,5576
1246,0,2,33666,4877
1246,1,0,49956,7974
1246,1,1,50499,11424
1246,2,0,25239,6874
1246,2,1,24702,4846
1246,2,2,24702,7230
1246,2,3,25098,4158
1247,0,0,33840,2581
1247,0,1,32940,1555
1247,0,2,34200,3980
1247,1,0,24840,3916
1247,1,1,24797,4274
1247,1,2,24797,7121
1247,1,3,25702,3084
1247,2,0,25060,3535
1247,2,1,30251,5031
1247,2,2,44034,3130
1248,0,0,25095,7866
1248,0,1,12495,0
1248,0,2,12390,0
1248,0,3,12064,0
1248,0,4,12154,0
1248,0,5,12168,0
1248,0,6,12272,0
1248,0,7,12390,0
1248,0,8,12075,0
1248,0,9,12272,0
1248,0,10,12168,0
1248,0,11,12168,0
1248,0,12,12272,0
1248,0,13,11845,0
1248,0,14,12744,0
1248,0,15,12744,0
1248,0,16,12636,276
1248,0,17,12852,1507
1248,0,18,12528,2654
1249,0,0,33840,10960
1249,0,1,37620,1239
1249,0,2,28440,2411
1249,1,0,24480,8855
1249,1,1,24523,2762
1249,1,2,25239,3240
1249,1,3,25060,2680
1249,2,0,25239,4057
1249,2,1,24344,3249
1249,2,2,24523,4565
1249,2,3,25239,8122
1250,0,0,25060,4512
1250,0,1,24660,6421
1250,0,2,24978,5555
1250,0,3,25560,1410
1250,1,0,33300,6641
1250,1,1,67320,11360
1250,2,0,33473,2238
1250,2,1,32037,9255
1250,2,2,33831,5399
1251,0,0,141966,1314
1251,1,0,53460,4295
1252,0,0,50778,2985
1252,0,1,50414,3220
1252,1,0,24840,0
1252,1,1,24660,630
1252,1,2,25380,0
1252,1,3,25060,784
1252,2,0,24840,4900
1252,2,1,23091,1494
1252,2,2,25418,4725
1252,2,3,25418,0
1253,0,0,25200,0
1253,0,1,49320,3677
1253,0,2,25239,5883
1253,1,0,25071,0
1253,1,1,25298,2244
1253,1,2,26026,3880
1253,1,3,25662,0
1253,2,0,24920,3051
1253,2,1,24564,4946
1253,2,2,19869,5709
1253,2,3,25418,1392
1254,0,0,194296,29498
1254,1,0,49468,2755
1255,0,0,25521,1056
1255,0,1,24797,868
1255,0,2,24660,1640
1255,0,3,25380,1937
1255,1,0,49868,15967
1255,1,1,25521,4494
1255,1,2,25159,2712
1255,2,0,24920,1488
1255,2,1,24564,1210
1255,2,2,24564,3891
1255,2,3,24920,2605
1256,0,0,25380,6912
1256,0,1,23760,12082
1256,0,2,24702,9037
1256,0,3,25060,5364
1256,1,0,24881,240
1256,1,1,48867,624
1256,1,2,25418,3319
1256,2,0,24881,1813
1256,2,1,24523,6697
1256,2,2,24881,5904
1256,2,3,25239,4804
1257,0,0,253300,46453
1257,1,0,79864,12618
1258,0,0,33108,4583
1258,0,1,32574,2856
1258,0,2,33108,2260
1258,1,0,25521,3760
1258,1,1,24978,3653
1258,1,2,24978,9741
1258,1,3,25340,3169
1258,2,0,33108,7263
1258,2,1,32580,8235
1258,2,2,33660,3667
1259,0,0,25159,1683
1259,0,1,49775,14988
1259,0,2,25200,2385
1259,1,0,33473,1528
1259,1,1,32936,6373
1259,1,2,33286,5878
1259,2,0,33652,3962
1259,2,1,33120,4942
1259,2,2,33660,3311
1260,0,0,45540,15545
1260,0,1,52305,4847
1260,0,2,65450,0
1260,0,3,20306,403
1260,0,4,25944,3595
1260,0,5,25482,1112
1260,0,6,9928,560
1261,0,0,25239,4754
1261,0,1,24702,0
1261,0,2,24523,0
1261,0,3,25418,1874
1261,1,0,101160,8156
1261,2,0,24920,0
1261,2,1,24523,2576
1261,2,2,49941,2731
1262,0,0,25020,6067
1262,0,1,24797,7946
